time,delta_generator-1-1,omega_generator-1-1,delta_generator-2-1,omega_generator-2-1,delta_generator-3-1,omega_generator-3-1,delta_generator-6-1,omega_generator-6-1,delta_generator-8-1,omega_generator-8-1
3.46,0.16836457620210485,1.000158103350875,0.18641669608494774,1.0000501822185008,0.022935332902645617,1.000161502353612,0.12589138996813967,1.000082610445255,0.010402764701449794,1.0001936306970558
3.47,0.16836457620210485,1.000137038869196,0.1860442247438043,1.0000474395711143,0.02298140901817627,1.0001580565381354,0.12563781716482217,1.0000780795084268,0.010554479458849124,1.00018196212647
3.48,0.16836457620210485,1.0001158494570719,0.1857416784460484,1.0000450096770954,0.02309356868899399,1.0001542902071419,0.1254473237289619,1.0000738096046125,0.010741211700974414,1.0001699499650718
3.49,0.16836457620210485,1.0000946364881758,0.18551053257008643,1.0000429011921868,0.023270883229231903,1.0001502047170123,0.12532122655129127,1.0000698282085,0.010962082550120569,1.00015766720205
3.5,0.16836457620210485,1.0000735011640092,0.1853519081745314,1.000041119473325,0.02351205480409542,1.0001458039964835,0.1252605558834754,1.0000661580822654,0.011216109033658411,1.0001451874118379
3.51,0.16836457620210485,1.0000525438648893,0.18526654789178193,1.0000396664927464,0.023815414009670605,1.000141094722599,0.12526602793530953,1.000062816933439,0.011502201809898714,1.0001325838856197
3.52,0.16836457620210485,1.0000318635185534,0.18525479583327556,1.000038540785613,0.024178923208718325,1.0001360864744548,0.12533802022893412,1.00005981723358,0.011819163338096825,1.0001199288478773
3.53,0.16836457620210485,1.000011557177527,0.18531667426361556,1.0000377382429178,0.024600274031983553,1.0001307910955666,0.12547662762016623,1.000057167251758,0.01216571185775186,1.000107292726388
3.54,0.16836457620210485,0.9999917193572938,0.18545181720741438,1.0000372517850729,0.02507683973607162,1.0001252231823874,0.12568160140229093,1.0000548704671457,0.012540463505149622,1.000094743514728
3.55,0.16836457620210485,0.9999724414928376,0.18565946603226743,1.0000370713676539,0.025605692536842597,1.0001193999738147,0.12595233850518253,1.000052925548049,0.012941931564430253,1.0000823461226849
3.56,0.16836457620210485,0.9999538115491555,0.18593848738941673,1.0000371842779374,0.026183638296782094,1.0001133411454028,0.12628789106930047,1.0000513268099052,0.013368530879263547,1.00007016196762
3.57,0.16836457620210485,0.9999359136648704,0.18628739199659683,1.000037575426974,0.02680724917851384,1.000107068531265,0.12668697789326,1.000050064631595,0.013818581742837288,1.0000582485872564
3.58,0.16836457620210485,0.9999188269321488,0.18670426580137084,1.0000382268861299,0.027472839478706348,1.0001006063311018,0.12714791395094646,1.0000491247457903,0.014290289720824826,1.000046658455497
3.59,0.16836457620210485,0.9999026255768888,0.18718683971788838,1.0000391186654818,0.028176530968588846,1.000093980568208,0.12766867061735077,1.000048489503182,0.014781762002825685,1.0000354393076796
3.6,0.16836457620210485,0.9998873784826936,0.1877324928834664,1.0000402286537182,0.028914276947079952,1.0000872186630587,0.12824687317443711,1.0000481378186312,0.015291005296547009,1.0000246336387257
3.61,0.16836457620210485,0.9998731492430446,0.18833828180678905,1.0000415328620287,0.029681896219753104,1.0000803489407086,0.12887982516560054,1.0000480457443746,0.01581593061520637,1.0000142786940798
3.62,0.16836457620210485,0.9998599959001736,0.1890009311381809,1.0000430050630007,0.03047508473281587,1.0000733999803468,0.12956449586703114,1.0000481861055086,0.016354346224048705,1.0000044057853479
3.63,0.16836457620210485,0.9998479710036228,0.18971683572196135,1.0000446164747452,0.03128943110452014,1.0000663998014263,0.13029751916653193,1.0000485282496248,0.01690395218228171,0.9999950397396844
3.64,0.16836457620210485,0.9998371231036405,0.19048213763969632,1.0000463359423157,0.032120455591838674,1.0000593750041142,0.1310752682910673,1.0000490385290686,0.017462356534904706,0.9999861998280082
3.65,0.16836457620210485,0.9998274961861371,0.19129267476815023,1.0000481293307226,0.03296359687092876,1.0000523500864689,0.13189380180401866,1.0000496796419276,0.018027051019520842,0.9999778985259874
3.66,0.16836457620210485,0.9998191294414109,0.19214398556053186,1.00004995993039,0.03381422127095041,1.0000453473446576,0.1327488658751328,1.0000504111252893,0.018595403068514284,0.9999701418342263
3.67,0.16836457620210485,0.9998120566553553,0.19303133390364577,1.0000517897893915,0.03466763883249975,1.000038387695958,0.13363591790502186,1.0000511909742886,0.01916465839192563,0.9999629306862526
3.68,0.16836457620210485,0.9998063053537141,0.1939497387963838,1.0000535811180604,0.035519123360283865,1.000031491699094,0.1345501559244388,1.000051977293279,0.01973195039538028,0.9999562624601152
3.69,0.16836457620210485,0.9998018937642863,0.19489395543232205,1.000055298161386,0.03636393534371925,1.0000246810931788,0.13548649669523039,1.0000527303684243,0.020294293787258017,0.9999501320857824
